Gender,Height,Weight
male,63.75403,108.9765
female,67.96208,118.2419
male,70.15448,141.4635
female,70.04724,136.5986
female,66.06389,105.223
female,71.07997,127.8639
male,66.6113,134.331
male,66.86237,140.5931
male,70.25969,127.8158
female,65.89945,110.9553
male,68.29227,112.17
female,64.95871,117.7368
male,67.1086,133.5058
female,67.39014,119.9727
male,64.25871,115.9128
female,69.27316,131.0059
female,67.87387,121.2352
female,65.53554,121.5301
male,71.08776,130.4852
male,67.36554,127.386
male,65.41184,115.7506
female,68.03292,127.3987
male,66.72356,134.9064
female,68.02466,131.4015
male,67.36662,117.1467
female,68.93518,116.5689
male,68.578,127.307
female,64.74187,115.184
female,66.2743,114.0988
female,69.71458,131.5924
male,68.54427,137.3566
male,71.35055,135.1059
male,67.21472,137.3314
female,65.09449,113.229
male,67.50111,111.4446
female,70.80356,138.282
male,66.74779,126.8547
female,67.30525,135.6227
male,69.16712,128.8532
female,69.35292,139.9225
female,64.91373,101.2648
female,67.68617,132.6457
male,69.23168,133.9763
male,67.53083,138.6939
male,73.47519,156.5556
female,68.0664,128.1673
male,65.82069,125.261
female,69.01169,132.9188
male,69.72285,134.5923
female,70.52947,114.1222
male,67.2635,114.8907
female,69.0027,132.8863
female,67.91407,133.1336
female,66.94962,137.487
male,68.04101,118.2847
male,71.93262,133.1505
male,68.266,127.4658
female,67.22047,133.3136
male,70.82076,151.6654
female,67.97316,131.4318
male,67.86163,116.9394
female,66.75865,130.2682
male,68.68619,122.1336
female,68.55174,118.5602
female,70.64074,136.0448
female,64.54667,101.3587
male,70.20971,139.6653
male,65.24926,122.592
male,70.56077,142.8022
female,70.2161,119.6591
male,69.26794,130.0904
female,68.71495,142.531
male,69.83226,150.4973
female,67.95044,125.4476
male,66.69106,132.6528
female,66.69388,109.0486
female,68.85787,108.4688
female,66.75904,113.7091
male,69.47691,125.2285
male,69.16535,135.7451
male,66.17003,125.3914
female,65.52416,120.5974
male,65.51245,124.223
female,67.09453,131.6406
male,70.25624,130.8484
female,66.23165,123.4666
male,68.47727,125.3201
female,69.71255,135.4164
female,67.91161,135.2628
female,66.40266,127.9538
male,67.8244,117.6057
male,66.18945,120.9807
male,67.43176,122.2844
female,69.20081,120.9584
male,66.10694,124.0101
female,65.78863,113.8094
male,70.78459,145.5794
female,68.58712,124.2324
male,68.57242,106.2736
female,66.9078,114.6637
female,68.24046,116.8464
female,70.33099,137.315
male,66.34712,121.422
male,69.51991,139.1533
male,68.24002,138.3138
female,68.81582,128.7253
male,67.46373,140.8966
female,68.39019,144.1242
male,66.67797,128.4131
female,68.80968,126.858
male,69.4337,131.1752
female,66.65083,125.386
female,66.85582,122.8987
female,68.77332,146.0516
male,64.63102,113.7093
male,68.71508,143.0982
male,68.75348,133.4762
female,66.51489,113.0104
male,68.37401,106.2333
female,62.34907,92.08858
male,68.92916,129.1092
female,71.68363,129.1334
male,66.322,110.1751
female,69.50661,131.645
female,67.40328,139.6598
female,67.19077,112.4249
male,67.19175,135.4273
male,69.88968,135.0597
male,67.71483,131.9399
female,69.1943,123.0009
male,68.43015,126.813
female,71.52141,135.1442
male,66.03545,124.7625
female,66.75322,110.7626
male,67.97544,132.68
female,70.43693,148.038
female,66.97159,129.2555
female,64.39987,122.562
male,67.69987,128.6123
male,68.06251,125.5895
male,69.63558,124.3082
female,67.44679,116.4591
male,65.89161,115.974
female,69.51355,124.6651
male,63.64185,117.6007
female,66.78862,117.3315
male,67.36831,144.5431
female,64.77625,146.0965
female,69.18543,122.701
female,66.26194,118.7813
male,68.65178,121.752
male,69.14357,161.7266
male,68.66398,123.2472
female,70.5741,132.7715
male,67.54965,126.7619
female,68.71849,130.7257
male,67.01063,120.9484
female,67.36634,127.3686
male,68.16669,147.874
female,69.81134,141.3724
female,66.73085,115.7089
female,65.96768,114.223
male,66.26164,125.0622
male,70.12583,124.0039
male,66.31984,120.267
female,68.89732,124.8329
male,69.22677,128.9729
female,71.16343,143.5928
male,64.12514,134.7727
female,71.17117,152.651
male,66.91345,120.0058
female,66.64158,118.8403
female,66.52425,123.8263
female,70.46871,145.1333
male,65.93944,122.5218
male,66.70213,133.2482
male,64.60008,113.2583
female,67.22989,124.304
male,67.76131,140.08
female,65.63379,111.9369
male,69.74489,135.7224
female,69.74892,125.5452
male,66.1265,121.3924
female,69.56993,134.1461
female,69.4781,129.5945
female,69.251,135.8543
male,65.88081,116.0534
male,65.85276,117.3475
male,69.53098,138.892
female,67.702,119.1475
male,66.31858,132.1847
female,65.68324,111.7099
male,66.8561,142.4656
female,69.0744,120.1102
male,66.66269,110.537
female,66.5834,127.299
female,67.70926,132.0492
female,68.19135,116.3223
male,66.85165,117.069
male,68.99365,124.2528
male,68.96601,130.3402
female,70.93465,137.3957
male,69.53833,133.2753
female,66.13819,107.2152
male,66.02829,110.0063
female,70.24533,149.8284
male,67.86194,117.9091
female,67.23322,126.0349
female,67.50164,113.9574
female,71.23342,140.2096
male,69.88821,151.7165
male,67.85973,117.4995
male,69.22897,129.2885
female,65.35526,120.6695
male,65.52588,112.762
female,70.8509,130.0362
male,65.17021,111.9882
female,65.35895,107.5214
male,64.77466,127.5588
female,65.07433,119.1591
female,66.32264,109.9997
female,70.25829,129.6662
male,68.46057,135.197
male,67.32406,133.8561
male,69.53655,132.6168
female,66.72552,111.4197
male,69.04313,109.6263
female,67.63395,123.3522
male,67.68225,130.9284
female,67.20527,132.5174
male,68.57727,113.3802
female,69.81593,124.0074
female,67.27727,111.7334
female,70.77213,140.6956
male,64.39879,112.6936
male,67.32911,119.5627
male,68.56564,137.7463
female,70.12937,128.2247
male,70.50405,111.7906
female,67.69242,135.8347
male,66.15337,123.5173
female,67.04967,121.4366
male,67.14891,132.7812
female,68.06454,131.8433
female,66.40213,141.9992
female,68.74408,123.0744
male,68.28835,129.5032
male,68.49705,148.1317
male,69.61735,131.6342
female,65.46622,118.5369
male,68.4357,102.342
female,66.21604,118.1429
male,71.1547,137.0264
female,65.50148,106.2971
male,70.46899,140.2618
female,67.60018,123
female,69.30591,123.2186
female,65.67069,122.2368
male,67.36778,117.442
male,68.47589,137.8969
male,69.72743,134.3279
female,68.84393,117.6781
male,69.19121,129.7261
female,68.51219,133.2155
male,66.30328,113.0214
female,72.1518,124.9451
male,68.31371,128.7378
female,66.21908,99.78213
female,64.60633,120.786
female,70.23266,127.1388
male,68.73753,144.4456
male,69.49503,132.1904
male,67.25261,137.7559
female,71.46246,141.305
male,67.7491,139.5633
female,68.80025,128.2314
male,66.8725,119.1075
female,68.4765,120.8274
male,64.86316,116.4621
female,67.91753,139.5891
female,67.84233,138.0376
female,69.38148,124.8913
male,66.94613,127.2921
male,67.45924,117.4689
male,69.99586,132.8246
female,67.45856,123.6045
male,64.09151,138.3749
female,66.37835,122.9717
male,70.12316,122.3759
female,67.34219,121.3154
male,70.14728,136.3431
female,69.0379,123.907
female,67.0297,107.5287
female,64.85652,130.1924
male,65.94007,109.5656
male,64.69116,115.9239
male,62.53019,109.5766
female,67.78541,124.236
male,68.27657,133.3359
female,65.93553,118.4802
male,67.48252,120.3425
female,67.80949,131.0862
male,70.04498,129.9862
female,66.0988,121.7657
female,67.87462,145.1821
female,65.04519,134.0519
male,64.96125,105.489
male,64.82767,112.1873
male,70.08844,137.1698
female,70.70944,142.7307
male,66.80032,123.4484
female,67.14141,120.8645
male,67.04259,135.9558
female,68.48662,148.4587
male,72.31757,144.881
female,66.47968,139.3578
female,66.82557,109.1264
female,70.06934,135.3785
male,67.217,113.8089
male,67.12457,148.5183
male,68.4131,144.8827
female,66.02919,114.9248
male,66.84654,114.9225
female,68.94666,122.8046
male,68.91853,133.5443
female,65.5914,131.9386
male,65.51261,120.6623
female,69.27083,145.653
female,69.57316,130.7801
female,67.86325,118.8413
male,72.33364,133.6214
male,67.21175,104.1953
male,68.83481,117.464
female,68.46136,145.8766
male,68.1713,135.6227
female,69.69391,129.1389
male,67.12571,149.7706
female,70.36279,134.1039
male,71.4732,143.9365
female,68.51565,132.4801
female,70.06817,149.4329
female,68.04516,132.5979
male,67.47227,133.6407
male,70.56501,147.4583
male,67.64197,100.025
female,72.23026,140.2179
male,67.45255,120.8849
female,66.97768,109.3834
male,67.28894,136.1833
female,66.02667,115.1345
male,64.15728,130.0889
female,67.78574,131.8054
female,71.05897,125.119
female,68.55136,149.0059
male,71.11228,129.2335
male,65.22518,120.5247
male,67.13777,123.2162
female,67.98084,117.4022
male,67.45039,106.9632
female,67.58732,119.6435
male,67.40106,134.1122
female,69.75732,129.9282
male,67.78374,130.1554
female,65.01631,106.8729
female,68.98708,126.6898
female,67.84236,115.7457
male,70.91418,130.1665
male,68.44803,110.8115
male,63.23903,119.8366
female,66.75371,113.1127
male,66.13148,118.4705
female,66.57052,135.6863
male,68.43743,111.4731
female,68.12826,129.3106
male,65.66194,116.9965
female,68.64587,128.6098
female,67.01908,137.8634
female,66.3869,135.486
male,67.43419,112.9047
male,67.0218,143.1287
male,70.98964,136.9279
female,64.47574,113.9935
male,66.48783,121.2945
female,68.28864,130.4347
male,66.11987,133.8865
female,68.73539,153.3002
male,67.61776,123.3522
female,65.99257,105.2183
female,71.79273,144.2173
female,69.76151,155.9849
male,67.65103,111.6875
male,64.82727,125.8154
male,68.38678,121.5078
female,68.35981,129.6506
male,67.56773,116.2672
female,67.70372,125.3254
male,70.42781,165.7172
female,66.27416,133.3637
male,68.61263,145.4779
female,69.9746,135.8348
female,69.38629,130.2342
female,63.38805,114.0297
male,68.40181,117.6173
male,65.89607,123.5651
male,66.25442,124.9826
female,68.43563,131.054
male,68.43069,152.1767
female,67.44333,118.6275
male,68.75899,112.2566
female,65.87903,127.7575
male,67.3794,120.4361
female,67.20197,104.816
female,71.72566,119.2446
female,68.326,125.8377
male,69.07214,131.3704
male,70.39663,125.35
male,68.46942,118.3351
female,70.75069,129.7989
male,68.25077,126.6471
female,69.4218,129.0352
male,67.75693,134.8437
female,68.78237,150.5262
male,68.93468,132.4508
female,64.36411,131.0136
female,69.45069,151.8922
female,68.70335,122.5303
male,69.17716,127.2585
male,73.32701,147.9296
male,69.01245,108.8242
female,65.2012,127.7629
male,67.65215,130.3
female,68.59028,124.4653
male,70.1527,159.2435
female,70.35282,130.4261
male,67.14863,144.1876
female,72.11654,136.8595
female,64.54112,105.9232
female,68.94058,131.888
male,68.18651,129.5985
male,72.69199,121.7006
male,68.2263,128.3129
female,70.40403,130.5713
male,65.32887,126.0176
female,65.29057,109.782
male,65.58939,109.7956
female,65.28916,128.021
male,69.91649,132.3785
female,66.59848,127.7981
female,69.24885,133.7892
female,68.81944,124.2264
male,68.79688,122.0913
male,67.19139,127.5538
male,68.40568,142.3945
female,70.58364,135.3762
male,68.401,143.1102
female,70.95629,139.016
male,69.85706,120.7675
female,65.61593,129.3528
male,65.39064,96.54815
female,67.95175,128.2412
female,70.05209,123.2307
female,68.18199,134.9267
male,68.79938,116.6928
male,67.36607,118.689
male,70.62204,125.7371
female,71.7953,158.2326
male,66.53015,117.0002
female,65.09768,134.3973
male,64.76077,128.8129
female,69.03578,130.8927
male,65.44403,109.9232
female,66.15236,110.353
female,69.55012,138.8793
female,64.92792,116.1101
male,67.75727,122.6048
male,69.05062,143.6487
male,64.93136,94.59876
female,70.18691,130.8536
male,67.72971,148.7955
female,67.32869,130.6884
male,69.70995,151.1615
female,71.38761,144.922
male,67.33116,132.6171
female,68.52212,120.6801
female,70.20145,117.236
female,66.58931,117.0805
male,69.02084,131.2609
male,68.78726,123.945
male,69.06258,120.0654
female,70.13521,126.9799
male,69.71943,136.3826
female,69.37398,131.2544
male,69.05735,132.3124
female,70.05472,132.6614
male,68.34561,133.09
female,67.52209,121.4611
female,70.0784,133.6073
female,68.1606,142.0494
male,66.76219,133.1326
male,67.39828,119.6178
male,69.23848,129.4479
female,63.37741,121.7897
male,68.52886,129.8267
female,66.21498,131.2149
male,66.87539,136.5157
female,67.37879,113.5019
male,66.66129,133.4427
female,68.08244,133.4736
female,65.97344,135.5212
female,65.8609,122.3441
male,67.68464,124.7005
male,69.1243,126.6651
male,71.24086,127.2719
female,69.075,125.6317
male,69.07254,128.9997
female,65.76779,121.7671
male,69.5003,142.9457
female,69.21009,129.2261
male,66.131,128.9078
female,66.45404,109.0055
female,65.43012,129.1382
female,68.37789,132.0082
male,69.25871,126.1872
male,68.55917,131.6865
male,69.82956,152.9133
female,68.56366,135.9443
male,69.89716,135.4161
female,67.22911,126.9908
male,68.27784,151.4986
female,67.70956,120.9284
male,68.63497,143.909
female,66.24494,148.3015
female,65.9282,98.38391
female,68.6507,134.6537
male,67.66363,91.26068
male,68.1538,129.1524
male,63.79264,116.3877
female,65.46251,128.8832
male,70.75386,135.3328
female,66.29608,119.843
male,66.17127,132.3032
female,70.22032,129.6479
male,68.38254,135.7889
female,68.72417,119.4445
female,69.03554,131.3376
female,69.23422,119.5137
male,68.75012,142.7779
male,68.70768,142.0977
male,67.9005,125.3087
female,69.60629,146.4574
male,66.8099,129.1352
female,65.01465,100.5445
male,67.35337,131.1702
female,63.03599,112.098
male,68.79753,117.0905
female,68.69337,132.2144
female,66.37421,123.5625
female,68.3918,123.9172
male,66.86315,123.8108
male,69.64423,130.3421
male,68.98795,128.7153
female,68.7025,131.4076
male,67.0616,110.9624
female,67.14099,120.8645
male,66.31361,127.8163
female,69.6794,140.4675
male,66.24529,117.5554
female,66.79284,138.8735
female,69.9798,132.5518
female,68.20436,144.968
male,67.80794,141.1958
male,71.49761,146.9498
male,71.80853,136.9644
female,67.83517,137.1286
male,68.34113,129.0216
female,69.08567,117.0247
male,66.75809,141.0586
female,65.40628,126.6997
male,65.53954,119.8531
female,69.0588,111.6993
female,67.7959,117.9009
female,71.39265,118.7488
male,66.70088,131.8821
male,69.67472,140.8053
male,69.23373,138.6932
female,70.9753,143.1101
male,67.65321,129.5612
female,65.60536,117.7563
male,67.32889,135.7928
female,69.521,128.0812
male,67.66563,121.5679
female,67.22662,130.5827
female,67.13201,118.4574
female,67.2819,119.473
male,66.45431,116.4503
male,68.42039,142.5478
male,67.14612,122.8747
female,62.98619,113.4143
male,63.66845,131.0824
female,65.28612,104.5026
male,64.30048,106.3191
female,66.10993,103.9913
male,65.91527,125.8579
female,67.82866,125.7767
female,69.87356,131.063
female,66.24116,112.8657
male,66.05187,121.3259
male,65.53557,119.5436
male,67.6665,144.1403
female,68.3058,119.0695
male,70.74075,137.7395
female,67.06837,122.4245
male,69.88488,145.2255
female,69.24424,141.3037
male,68.25133,115.4675
female,67.09232,138.4092
female,69.06273,112.7855
female,68.33125,131.4942
male,68.94119,134.7967
male,69.59518,115.4751
male,71.28803,157.5443
female,66.42491,127.2222
male,68.63305,131.8311
female,66.21553,111.216
male,67.47736,116.7243
female,64.51185,86.49925
male,67.33792,126.9632
female,67.41203,125.8066
female,67.89703,126.1505
female,65.08935,122.4771
male,70.58024,139.0572
male,70.26786,124.0146
male,68.09574,138.602
female,70.04702,133.2217
male,67.1535,115.3322
female,67.87558,127.5807
male,72.24161,144.0286
female,70.21055,131.3894
male,68.77272,134.0195
female,68.96749,122.9673
female,66.95136,111.7026
female,69.70156,132.0676
male,64.13956,93.09256
male,71.56149,153.1117
male,68.86042,153.6386
female,66.79593,127.4353
male,64.54504,113.8478
female,70.00599,142.7425
male,69.19904,145.2462
female,69.09444,140.8653
male,67.19525,105.4341
female,67.96947,105.7521
female,70.02533,139.9395
female,66.87761,122.6013
male,64.45014,131.0252
male,68.24912,135.3378
male,70.07101,152.8499
female,66.9759,113.9803
male,70.36787,140.2859
female,68.6591,146.4581
male,69.95361,141.0113
female,68.48425,128.0158
male,71.25946,164.5588
female,67.80922,130.3115
female,63.58671,117.3091
female,67.40848,135.3097
male,68.20701,128.4742
male,68.89247,124.929
male,66.05981,117.8305
female,65.66067,123.4769
male,69.39748,133.3201
female,65.92174,108.8612
male,64.78001,102.3802
female,67.59062,117.6786
male,71.00127,149.2434
female,69.48254,121.6221
female,68.48246,159.2052
female,68.09616,133.6355
male,69.48115,122.3265
male,70.50577,141.2895
male,69.5883,140.0531
female,69.31491,124.1149
male,68.39399,139.9906
female,62.23548,94.80998
male,69.8972,148.2548
female,68.06989,146.5246
male,69.12319,111.1013
female,69.95192,126.322
female,67.93156,137.8815
female,69.32167,130.0449
male,66.67312,141.5919
male,67.96604,123.8124
male,69.19829,130.9459
female,68.15828,114.9747
male,68.03235,116.2177
female,68.43761,102.8575
male,67.34517,103.4353
female,68.64435,127.6291
male,64.83459,112.7336
female,64.11121,111.5238
female,67.52032,101.0851
female,66.72676,128.6718
male,68.76169,132.1914
male,68.50268,123.0143
male,67.35174,122.898
female,66.64565,123.7642
male,67.11109,120.5121
female,67.92539,140.0124
male,65.7078,116.2137
female,67.65793,138.142
male,68.60162,134.1922
female,69.30603,130.9022
female,67.1095,137.4821
female,65.59186,103.921
male,67.66742,139.2905
male,68.63966,112.1105
male,64.7652,92.20107
female,67.60131,120.6972
